City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
518,Agadir,MA,2022-09-24 04:00:21,30.4202,-9.5982,66.65,84,100,4.79,overcast clouds
519,Jequie,BR,2022-09-24 04:00:47,-13.8575,-40.0836,70.83,98,33,1.97,scattered clouds
520,Moose Factory,CA,2022-09-24 04:00:47,51.2585,-80.6094,45.23,83,0,6.2,clear sky
521,Itarema,BR,2022-09-24 04:00:48,-2.9248,-39.9167,77.72,84,13,13.0,few clouds
522,Souillac,MU,2022-09-24 04:00:48,-20.5167,57.5167,71.02,67,37,14.83,scattered clouds
523,Nishihara,JP,2022-09-24 04:00:49,26.1842,127.7558,87.85,76,75,11.5,broken clouds
524,Cairns,AU,2022-09-24 04:00:49,-16.9167,145.7667,98.06,61,6,10.36,clear sky
525,Maarianhamina,AX,2022-09-24 04:00:50,60.0973,19.9348,44.46,100,100,1.14,fog
526,Nizhniy Kuranakh,RU,2022-09-24 04:00:50,58.8353,125.4869,48.76,57,90,6.22,overcast clouds
527,Adrar,MR,2022-09-24 04:00:51,20.5022,-10.0711,82.85,52,84,14.94,broken clouds
528,San Onofre,CO,2022-09-24 04:00:51,9.7359,-75.5263,76.37,90,100,5.06,overcast clouds
529,Tutoia,BR,2022-09-24 04:00:52,-2.7619,-42.2744,78.19,82,20,10.29,few clouds
530,Teya,RU,2022-09-24 04:00:53,60.3778,92.6267,35.64,89,98,7.25,light rain
531,Honiara,SB,2022-09-24 04:00:53,-9.4333,159.95,86.0,66,35,4.5,scattered clouds
532,Staroye Drozhzhanoye,RU,2022-09-24 04:00:54,54.7266,47.5677,58.17,63,100,6.8,overcast clouds
533,Anloga,GH,2022-09-24 04:00:55,5.7947,0.8973,76.68,88,100,11.25,overcast clouds
534,Wanaka,NZ,2022-09-24 04:00:55,-44.7,169.15,60.33,56,76,3.24,broken clouds
535,Port Hardy,CA,2022-09-24 03:57:25,50.6996,-127.4199,53.78,100,100,2.3,mist
536,Ende,ID,2022-09-24 04:00:56,-8.8432,121.6623,89.64,56,16,4.61,few clouds
537,Damietta,EG,2022-09-24 04:00:57,31.4165,31.8133,76.89,60,0,12.06,clear sky
538,Camrose,CA,2022-09-24 04:00:57,53.0168,-112.8353,53.92,71,66,8.84,broken clouds
539,Alofi,NU,2022-09-24 04:00:57,-19.0595,-169.9187,76.55,75,90,21.09,overcast clouds
540,Baherden,TM,2022-09-24 04:00:58,38.4362,57.4316,86.34,12,0,6.15,clear sky
541,Sobolevo,RU,2022-09-24 04:00:58,54.4299,31.8996,43.77,96,100,7.96,overcast clouds
542,Creel,MX,2022-09-24 04:00:59,27.75,-107.6333,60.12,63,81,3.65,broken clouds
543,Tasca,RO,2022-09-24 04:01:00,46.9,26.0167,44.65,91,91,3.62,overcast clouds
544,Karlskoga,SE,2022-09-24 04:01:01,59.3267,14.5239,49.71,90,92,2.68,overcast clouds
545,Murud,IN,2022-09-24 04:01:01,18.3258,72.965,77.83,85,80,7.45,broken clouds
546,Riyadh,SA,2022-09-24 04:00:49,24.6877,46.7219,81.88,25,6,9.19,clear sky
547,Kiama,AU,2022-09-24 04:01:02,-34.6833,150.8667,63.0,85,95,7.61,light rain
548,San Jose,US,2022-09-24 04:01:02,37.3394,-121.895,77.68,56,0,5.75,clear sky
549,Muscat,OM,2022-09-24 03:59:20,23.6139,58.5922,88.95,55,17,0.43,few clouds
550,Mezen,RU,2022-09-24 04:02:03,65.8522,44.24,36.81,95,89,6.76,overcast clouds
551,Aykhal,RU,2022-09-24 04:02:04,66.0,111.5,25.86,91,100,16.58,light snow
552,Sault Sainte Marie,CA,2022-09-24 03:57:05,46.5168,-84.3333,52.36,93,75,0.0,broken clouds
553,Ziarat,PK,2022-09-24 04:01:55,30.3823,67.7282,65.44,15,0,2.59,clear sky
554,Huaraz,PE,2022-09-24 04:02:05,-9.5333,-77.5333,56.82,66,99,1.25,light rain
555,San Luis,AR,2022-09-24 04:01:51,-33.295,-66.3356,58.12,24,93,10.09,overcast clouds
556,Pauini,BR,2022-09-24 04:02:06,-7.7136,-66.9764,72.21,99,100,2.42,overcast clouds
557,Ondjiva,AO,2022-09-24 04:02:06,-17.0667,15.7333,62.28,17,0,4.07,clear sky
558,Maumere,ID,2022-09-24 04:02:07,-8.6199,122.2111,85.51,64,26,2.35,scattered clouds
559,Covington,US,2022-09-24 04:00:16,39.0837,-84.5086,60.3,79,100,4.29,overcast clouds
560,Olga,RU,2022-09-24 04:02:07,43.7444,135.2892,60.19,68,48,12.95,scattered clouds
561,Denpasar,ID,2022-09-24 03:58:02,-8.65,115.2167,85.71,74,40,8.05,scattered clouds
562,Grafton,US,2022-09-24 04:02:08,42.207,-71.6856,48.47,69,4,3.0,clear sky
563,Fandriana,MG,2022-09-24 04:02:09,-20.2333,47.3833,56.41,65,2,2.26,clear sky
564,Marzuq,YE,2022-09-24 04:02:09,14.4,46.4667,76.26,55,83,4.41,broken clouds
565,Stantsionno-Oyashinskiy,RU,2022-09-24 04:02:10,55.4664,83.8245,52.2,47,88,4.9,overcast clouds
566,Amga,RU,2022-09-24 04:02:11,60.8953,131.9608,47.52,62,100,7.18,overcast clouds
567,Barranca,PE,2022-09-24 04:02:11,-10.75,-77.7667,59.97,84,85,7.61,overcast clouds
568,Forbes,AU,2022-09-24 04:02:12,-33.3833,148.0167,62.46,65,75,12.37,broken clouds
569,Anadyr,RU,2022-09-24 04:02:12,64.75,177.4833,44.01,60,52,15.28,broken clouds
570,Kakinada,IN,2022-09-24 04:02:13,16.9333,82.2167,88.27,59,99,6.89,overcast clouds
571,Nynashamn,SE,2022-09-24 04:02:14,58.9034,17.9479,51.12,76,100,4.5,overcast clouds
572,Narsaq,GL,2022-09-24 04:02:14,60.9167,-46.05,46.62,98,100,17.54,heavy intensity rain
573,Inuvik,CA,2022-09-24 04:02:14,68.3499,-133.7218,35.49,77,100,5.1,overcast clouds
574,Matara,LK,2022-09-24 04:02:15,5.9485,80.5353,85.78,65,96,13.2,overcast clouds
575,North Bend,US,2022-09-24 04:02:16,43.4065,-124.2243,58.91,97,0,1.01,clear sky
576,Tombouctou,ML,2022-09-24 04:02:16,20.0,-3.0,91.27,23,9,4.34,clear sky
577,Brownsville,US,2022-09-24 04:00:11,25.9018,-97.4975,80.96,83,0,3.0,clear sky
578,Katobu,ID,2022-09-24 04:02:17,-4.9408,122.5276,90.55,46,13,5.37,few clouds
579,Otradnoye,RU,2022-09-24 03:57:34,59.7775,30.8181,45.95,98,91,4.54,overcast clouds
580,Mugur-Aksy,RU,2022-09-24 04:02:18,50.35,90.5,53.46,37,40,4.85,scattered clouds
581,Gwadar,PK,2022-09-24 04:00:23,25.1216,62.3254,81.19,82,71,8.03,broken clouds
582,Alyangula,AU,2022-09-24 04:02:19,-13.8483,136.4192,87.71,39,76,13.13,broken clouds
583,Niquelandia,BR,2022-09-24 04:02:19,-14.4739,-48.4597,74.61,70,41,1.34,scattered clouds
584,Necochea,AR,2022-09-24 04:00:16,-38.5473,-58.7368,51.67,58,90,7.85,overcast clouds
585,Mortka,RU,2022-09-24 04:02:20,59.3322,66.0214,46.13,77,99,9.6,overcast clouds
586,Pandan,PH,2022-09-24 04:02:21,14.0453,124.1694,82.83,84,100,13.27,overcast clouds
587,Dongobesh,TZ,2022-09-24 04:02:21,-4.0667,35.3833,52.75,86,64,9.15,broken clouds
588,Darhan,MN,2022-09-24 04:02:22,49.4867,105.9228,47.82,64,98,6.53,overcast clouds
589,Hay River,CA,2022-09-24 04:02:23,60.8156,-115.7999,54.45,42,39,11.41,scattered clouds
590,Krasnozerskoye,RU,2022-09-24 04:02:23,53.9828,79.2374,62.1,26,84,6.15,broken clouds
591,Codrington,AU,2022-09-24 04:02:24,-38.2667,141.9667,53.51,54,5,10.76,clear sky
592,Belgrade,RS,2022-09-24 04:02:24,44.804,20.4651,42.33,97,9,2.3,mist
593,Podor,MR,2022-09-24 04:02:25,16.6527,-14.9587,82.96,71,94,12.03,overcast clouds
594,Villefontaine,FR,2022-09-24 04:02:25,45.6125,5.1456,61.48,88,75,3.44,broken clouds
595,San Quintin,MX,2022-09-24 03:59:07,30.4833,-115.95,72.82,71,9,9.8,clear sky
596,Boca Do Acre,BR,2022-09-24 04:03:26,-8.7522,-67.3978,72.68,94,100,1.77,overcast clouds
597,Kupang,ID,2022-09-24 04:03:27,-10.1667,123.5833,88.3,54,9,5.46,clear sky
598,Gorom-Gorom,BF,2022-09-24 04:03:27,14.4439,-0.2361,84.29,61,71,10.36,broken clouds
599,Bulawayo,ZW,2022-09-24 04:03:28,-20.15,28.5833,64.87,43,1,5.17,clear sky
600,Terrasini,IT,2022-09-24 04:03:28,38.146,13.0844,65.61,45,0,3.44,clear sky
601,Urucara,BR,2022-09-24 04:03:28,-2.5364,-57.76,76.86,49,0,2.68,clear sky
602,Fairbanks,US,2022-09-24 04:03:03,64.8378,-147.7164,42.3,90,100,2.46,overcast clouds
603,Mount Vernon,US,2022-09-24 04:03:29,40.9126,-73.8371,52.66,61,0,14.97,clear sky
604,Pochutla,MX,2022-09-24 04:03:30,15.7432,-96.4661,76.82,89,100,2.55,overcast clouds
605,Trelew,AR,2022-09-24 04:00:14,-43.249,-65.3051,52.63,58,1,9.26,clear sky
606,Koungou,YT,2022-09-24 04:03:31,-12.7336,45.2042,74.91,94,75,5.75,broken clouds
607,Gombong,ID,2022-09-24 04:03:32,-7.6072,109.5142,86.29,66,83,8.03,broken clouds
608,Asosa,ET,2022-09-24 04:03:32,10.0667,34.5333,60.31,84,90,4.03,overcast clouds
609,Dhidhdhoo,MV,2022-09-24 04:03:33,6.8833,73.1,82.81,71,72,10.47,broken clouds
610,Pokhara,NP,2022-09-24 04:03:27,28.2333,83.9833,77.67,80,48,4.38,scattered clouds
611,Vao,NC,2022-09-24 04:03:33,-22.6667,167.4833,73.22,81,0,14.05,clear sky
612,Trat,TH,2022-09-24 04:03:34,12.5,102.5,86.83,76,97,8.25,moderate rain
613,Batagay-Alyta,RU,2022-09-24 04:03:34,67.8006,130.4114,32.77,57,78,6.46,broken clouds
614,Terni,IT,2022-09-24 04:03:35,42.6833,12.3167,52.59,85,100,3.51,overcast clouds
615,Beloha,MG,2022-09-24 04:03:35,-25.1667,45.05,70.12,42,0,7.25,clear sky
616,Olinda,BR,2022-09-24 04:00:59,-8.0089,-34.8553,75.97,76,0,9.8,clear sky
617,Salta,AR,2022-09-24 04:00:39,-24.7859,-65.4117,52.57,59,0,1.99,clear sky
618,Saint-Pierre,RE,2022-09-24 04:03:36,-21.3393,55.4781,73.08,56,20,20.71,few clouds
619,Sabla,NG,2022-09-24 04:03:36,12.7525,4.7077,77.81,66,100,7.34,overcast clouds
620,Xinqing,CN,2022-09-24 04:03:37,48.2333,129.5,62.44,56,84,10.98,broken clouds
621,Gualaquiza,EC,2022-09-24 04:03:37,-3.4,-78.55,60.94,97,32,1.74,scattered clouds
622,Praia,CV,2022-09-24 04:03:38,14.9215,-23.5087,75.74,88,40,5.75,scattered clouds
623,Filadelfia,US,2022-09-24 04:02:57,39.9523,-75.1638,52.97,61,0,3.0,clear sky
624,Yazd,IR,2022-09-24 04:03:38,31.8972,54.3675,73.51,20,0,2.3,clear sky
625,Sur,OM,2022-09-24 04:03:39,22.5667,59.5289,88.21,49,100,4.81,overcast clouds
626,Aitape,PG,2022-09-24 04:03:39,-3.1374,142.3475,74.12,95,100,8.01,overcast clouds
627,Talcahuano,CL,2022-09-24 04:03:40,-36.7167,-73.1167,48.24,89,1,9.62,clear sky
628,Thyolo,MW,2022-09-24 04:03:40,-16.0678,35.1405,66.02,69,6,4.45,clear sky
629,Mildura,AU,2022-09-24 04:03:41,-34.2,142.15,63.07,59,14,7.36,few clouds
630,San Fernando,PH,2022-09-24 03:58:44,15.0286,120.6898,89.33,63,63,1.86,broken clouds
631,Usinsk,RU,2022-09-24 04:03:41,65.9939,57.5281,37.74,67,62,10.76,broken clouds
632,Nome,US,2022-09-24 04:03:42,64.5011,-165.4064,44.17,95,93,8.19,overcast clouds
633,Innisfail,AU,2022-09-24 04:03:42,-17.5333,146.0333,81.73,59,5,8.28,clear sky
634,Bilecik,TR,2022-09-24 04:03:42,40.0,30.1667,39.88,92,0,2.51,clear sky
635,Ust-Koksa,RU,2022-09-24 04:03:43,50.2696,85.6108,60.51,54,20,0.78,few clouds
636,Kitui,KE,2022-09-24 04:03:43,-1.367,38.0106,60.12,88,16,4.16,few clouds
637,Holguin,CU,2022-09-24 04:00:10,20.8872,-76.2631,76.5,84,46,5.68,scattered clouds
638,Lazaro Cardenas,MX,2022-09-24 04:03:44,17.9583,-102.2,79.02,84,82,1.77,broken clouds
639,Arona,ES,2022-09-24 04:00:26,28.0996,-16.681,67.91,87,75,13.8,light rain
640,Akdepe,TM,2022-09-24 04:03:44,42.0551,59.3788,79.32,12,26,4.52,scattered clouds
641,Vangaindrano,MG,2022-09-24 04:04:45,-23.35,47.6,66.38,83,1,2.89,clear sky
642,Yerofey Pavlovich,RU,2022-09-24 04:04:45,53.9667,121.9667,53.2,71,98,4.03,overcast clouds
643,Lebanon,US,2022-09-24 04:00:20,36.2081,-86.2911,62.46,80,0,0.0,clear sky
644,Manicore,BR,2022-09-24 04:04:46,-5.8092,-61.3003,77.4,60,22,2.28,few clouds
645,Mkushi,ZM,2022-09-24 04:04:47,-13.6202,29.3939,63.68,42,4,7.4,clear sky
646,Buchanan,LR,2022-09-24 04:04:47,5.8808,-10.0467,76.19,87,99,7.65,light rain
647,Damara,CF,2022-09-24 04:04:48,4.9608,18.7035,69.12,92,100,1.83,overcast clouds
648,Ocean City,US,2022-09-24 04:04:48,39.2776,-74.5746,55.98,64,0,8.01,clear sky
649,Besikduzu,TR,2022-09-24 04:04:49,41.052,39.2284,64.29,86,100,6.49,light rain
650,Ha Tinh,VN,2022-09-24 04:04:49,18.3333,105.9,73.53,97,100,9.19,heavy intensity rain
651,Torbat-E Jam,IR,2022-09-24 04:04:49,35.244,60.6225,76.12,12,0,5.86,clear sky
652,Tuatapere,NZ,2022-09-24 04:04:50,-46.1333,167.6833,56.16,73,92,5.41,overcast clouds
653,Warrington,GB,2022-09-24 04:04:50,53.3925,-2.5802,51.91,87,40,8.05,scattered clouds
654,Caboolture,AU,2022-09-24 04:04:51,-27.0833,152.95,85.05,33,0,8.08,clear sky
655,General Roca,AR,2022-09-24 04:04:51,-39.0333,-67.5833,54.63,41,1,4.36,clear sky
656,Blagoyevo,RU,2022-09-24 04:04:51,63.3667,47.9167,42.06,86,67,9.82,broken clouds
657,Nemuro,JP,2022-09-24 04:04:52,43.3236,145.575,68.99,86,100,26.4,overcast clouds
658,Flinders,AU,2022-09-24 04:00:36,-34.5833,150.8552,60.06,85,94,6.33,light rain
659,Corrales,US,2022-09-24 04:04:53,35.2378,-106.6067,70.97,68,37,4.0,scattered clouds
660,Millbury,US,2022-09-24 04:04:25,42.194,-71.7601,49.14,67,0,18.41,clear sky
661,Jacobina,BR,2022-09-24 04:04:53,-11.1806,-40.5183,70.03,88,6,1.95,clear sky
662,Gizo,SB,2022-09-24 04:04:54,-8.103,156.8419,84.69,67,12,2.42,few clouds
663,Rochegda,RU,2022-09-24 04:04:54,62.8,43.25,40.48,83,100,8.43,overcast clouds
664,Saint-Joseph,RE,2022-09-24 04:02:13,-21.3667,55.6167,71.98,75,46,13.89,scattered clouds
665,Saint-Denis,FR,2022-09-24 04:04:55,48.9167,2.3333,56.75,90,0,5.75,clear sky
666,Gravata,BR,2022-09-24 04:04:55,-8.2011,-35.5647,66.79,97,62,3.58,broken clouds
667,Shaoguan,CN,2022-09-24 04:00:29,24.8,113.5833,91.4,39,34,4.32,scattered clouds
668,Coquimbo,CL,2022-09-24 04:04:56,-29.9533,-71.3436,51.53,100,20,2.3,few clouds
669,Pascagoula,US,2022-09-24 04:04:56,30.3658,-88.5561,75.24,90,0,0.0,clear sky
670,Komsomolskiy,UZ,2022-09-24 04:04:57,40.4272,71.7189,79.52,25,0,2.3,clear sky
671,Kansanshi,ZM,2022-09-24 04:04:57,-12.0951,26.4273,58.62,44,6,4.97,clear sky
672,Monroe,US,2022-09-24 04:00:18,43.1501,-77.6831,49.48,86,7,7.38,clear sky
673,Pastavy,BY,2022-09-24 04:04:58,55.1168,26.8326,43.03,88,94,6.87,overcast clouds
674,Ayan,RU,2022-09-24 04:04:58,56.45,138.1667,44.76,89,100,20.69,light rain
675,Teguise,ES,2022-09-24 04:04:59,29.0605,-13.564,70.02,78,0,4.61,clear sky
676,Skibbereen,IE,2022-09-24 04:04:59,51.55,-9.2667,53.11,77,93,6.85,overcast clouds
677,Broome,US,2022-09-24 04:04:59,42.2506,-75.833,44.55,89,0,4.61,clear sky
678,Cheremukhovo,RU,2022-09-24 04:05:00,60.3484,59.9851,42.48,97,100,5.48,overcast clouds
679,Novyy Urengoy,RU,2022-09-24 04:05:00,66.0833,76.6333,34.09,79,100,11.74,overcast clouds
680,Craig,US,2022-09-24 04:05:01,40.5153,-107.5464,49.62,61,0,0.0,clear sky
681,Ouadda,CF,2022-09-24 04:05:01,8.0777,22.4007,66.69,95,98,3.06,overcast clouds
682,Asyut,EG,2022-09-24 04:05:02,27.181,31.1837,82.0,33,0,2.93,clear sky
683,Bonthe,SL,2022-09-24 04:05:03,7.5264,-12.505,73.24,98,100,4.9,heavy intensity rain
684,Zabaykalsk,RU,2022-09-24 04:05:03,49.6333,117.3167,65.19,36,82,6.71,broken clouds
685,Kjopsvik,NO,2022-09-24 04:05:04,68.097,16.3742,48.07,84,100,4.18,overcast clouds
686,Oeiras,BR,2022-09-24 04:05:04,-7.0253,-42.1311,78.89,55,47,1.34,scattered clouds
687,Navahrudak,BY,2022-09-24 04:06:05,53.6,25.8333,37.99,94,21,5.01,few clouds
688,Sherpur,BD,2022-09-24 04:06:06,25.0188,90.0175,84.27,77,99,3.38,overcast clouds
689,Ust-Kuyga,RU,2022-09-24 04:06:06,70.0167,135.6,33.49,75,56,3.91,broken clouds
690,Huangmei,CN,2022-09-24 04:06:06,30.1924,116.025,75.07,36,95,8.63,overcast clouds
